gene,signedsig__GSE125583_PRJNA516886_meta,signedsig__GSE159699_PRJNA670209_meta,signedsig__GSE231341_PRJNA964438_meta,signedsig__GSE95587_PRJNA377568_meta,signedsig__MayoRNAseq_cerebellum_meta1,signedsig__MayoRNAseq_cerebellum_meta2,signedsig__MSBB_meta1,signedsig__MSBB_meta2,signedsig__MSBB_meta3,signedsig__MSBB_meta4,signedsig__ROSMAP_meta1,signedsig__ROSMAP_meta6
AC022153.1,0.0129319218868304,0.0278603556302701,0.015136272985456,0.013666631868466,0.0135266194415945,0.0048553455573175,0.0109456041721074,0.0001967686766153,0.0016915458715528,0.0080784041848409,0.0012109850036881,0.017203694867663
AC024560.3,0.0095960198110261,0.0012748205949503,0.0010943454977326,0.0194898384617487,0.0390816475764918,0.0076508040031761,0.0077448479483149,0.0066861695769862,0.0057513335309299,0.0088827692602701,0.0048838807611975,0.0062971972129441
AC024592.12,0.0811920242003134,0.0316156779800293,0.0,0.001255711406291,0.178619261257559,0.198590304380906,0.0012038765616613,0.0087063573483201,0.0573884895824329,0.0133845415755394,0.0067796071785754,0.0102839643077447
AC025627.7,0.0215939881459156,0.0013488623378133,0.0,0.0481524576989736,0.2879754226633559,0.0567739581297497,0.017383355273801,0.0179898030065646,0.000335654920137,0.001078625864597,0.0014531287700922,0.008357225705993
AC027612.3,0.0070846156517058,0.0020862041023932,0.0058247575600408,0.0086568692639742,0.0563903128277014,0.0278739173383293,0.0001446141078937,0.020376680627983,0.0003703221556344,0.0028118621266049,0.0026433863060478,0.003342788061495
AC027612.6,0.1270771744443155,0.0167299045350023,0.0053418569322734,0.0181041709537132,0.156872747566241,0.0692387976477959,0.0197489522048435,0.0231528332535581,0.0077337077768566,0.0299728281202877,0.008508396572357,0.0018567363616177
AC034228.7,0.0019483711577546,0.0092275651808675,0.0011473929114774,0.006259612090871,0.0002309953140616,0.0114263965417365,0.0040096967788184,8.448790045610874e-05,1.6626604438138755e-05,0.0007084577785629,0.0082354394895949,0.0050133914763552
AC069368.3,0.0469657756293618,0.032687941828964,4.5588220370957896e-05,0.0310295686283966,0.0289117565673849,0.0044458399574781,0.0054817194832871,0.003152200357473,0.0171709670081159,0.2080953765258086,0.0221709833962601,0.0018426664437539
AC073135.3,0.0050771738261815,0.0,0.0,0.0409845205731297,0.0,0.0157750299083584,0.0041841065291369,0.0006435425593741,0.1392770063630788,0.0290630064128666,0.0005072347378789,0.0001386550304462
AC079354.1,0.1142172633579386,0.0001979436863316,0.0015275926394667,0.0672315115035885,0.0198268843934572,0.0103415434120702,0.0001787736890964,0.0002415262343616,6.573915327972468e-05,0.001975690643613,0.0061297431046409,0.0111541564730114
AC079776.2,0.0111579459190113,0.0113206739689854,0.0,0.0032888009637726,0.0324686383455534,0.0176469704869805,0.0572667526585802,0.0002894088069921,0.0184893973392531,0.0054633365831642,0.0067190938341208,0.0166315120306837
AC092299.7,0.005175529543782,0.0174897803279803,0.0,0.0064926274805934,0.0004263544591153,0.0005703084041707,0.0157611610001902,0.0001249427795843,0.004667592167297,0.000270353094101,0.0056667607843563,0.0012626339506941
AC092835.2,0.0218966883694335,0.0027125159020999,0.0055283476643911,0.0068257174071219,0.0473756424575213,0.2188604992804441,0.0185905340315237,0.0168565896026635,0.0019276563348386,0.0203447085298548,0.0002764766885837,0.0039136196712163
AC093642.5,0.0161256271723514,0.0149786528787533,0.0035132834589039,0.0464159809977237,0.1260442382885586,0.0477520860155107,0.0039567459737427,0.0031136824310983,0.0018655338456675,0.0113828512471713,0.0029517928938169,0.0175537820141527
AC093838.4,0.0008845186549283,0.0029442264406102,0.0121426247058708,0.0005335419431013,5.733925407446916e-05,0.0003913353345162,2.201553231835078e-05,0.0005317715478235,0.0009071608345376,0.0003822345076489,5.2713272252910166e-05,0.0003990490210052
AC097374.2,0.0045897071964967,0.0056738243748256,0.0038505530166326,2.630106611025266e-05,0.0006249243254179,0.0002204539834197,0.0001216238239856,4.869621487381795e-06,0.0002145611095327,0.0001834303337777,0.000504869190529,0.0010723911238633
AC104809.3,0.0281772333579863,0.0304224730303137,0.0,0.0020491059081843,0.0041874769326917,0.0006317634800464,0.0177656355067108,0.0057801854783351,0.0881676444943469,0.0,0.0018322217029612,0.0030752116260765
AC136289.1,0.008594829235275,0.0370768993841796,0.0065014424645585,0.0032427133827625,0.1286764184104712,0.0077172610539755,0.0018578392023242,8.836336988187794e-05,0.001245571736864,0.0003749806419246,0.0001336386323379,0.002104057678964
AC145141.1,0.0051601141042538,0.0049869668779248,0.0274748782918711,0.0083810392884899,0.0077035817169861,0.0024801204706214,0.0018505140510984,0.047393924680659,0.0520463811917605,0.0237125968011301,0.0100185455996803,0.0020133000283111
AC217778.3,0.0188672103795462,0.014827562017843,0.0,0.0114529881224611,0.001753982998071,0.0107149975427452,0.0103096202412051,0.0663198240628055,0.0091364038397592,0.0038859011280509,0.0411328297510486,0.0129220360504678
AC240274.1,0.013867022751024,0.0181389097169078,0.0010408841896501,0.002293348144912,0.0484969193034369,0.0109957879396794,0.0050679022963487,0.0038809119511265,0.0204660331384952,0.0013601964653634,0.0037447956544335,0.0001946733352949
AC243658.1,0.0090978447725324,0.0023422664185329,0.0174706728506959,0.0111218758201903,0.0181313488928738,0.0050058155998564,0.005092013747974,0.0074982229235914,0.0057889197141657,0.0352338292757408,0.0032057874728022,0.0074188801228498
AC244452.4,0.0186623966310149,0.0,0.0,0.0018508157633139,0.0171250968991728,0.0097827884313188,0.0049784420723562,0.001172286263865,0.0050710552795485,0.0203191035480797,0.001464065281952,0.0
AC245931.1,0.0128501515729759,0.001048767483706,0.0012321769653224,0.0086301567394583,0.0567623825386637,0.0002592116718645,0.0010155267792628,0.0,0.0034028593799027,0.0,0.0113917843687939,0.0001194034805452
ACAA1,0.0322343724560612,0.0252365757623015,0.0047003440137762,0.0275683165892804,0.1709097810002786,0.0169602707883732,0.0046966453891219,0.0156414512418401,0.0602673864280909,0.0230101042330253,0.0092738649926955,0.0036636492766516
ACAA2,0.0010055655474446,0.0843507729511104,0.0120945711892485,0.0034453681869775,0.0023635111264328,0.002903142218664,0.0282059651275518,0.0329440641883681,0.0005362124033794,0.0684703091472756,0.0008401252788408,0.0032940810568815
ACACA,0.0309641345941286,0.0121947777161411,0.0085467622372753,0.0159468463864539,0.1118582236551311,0.0290676794984214,0.0061001027003462,0.0043821809676547,0.0113195431493704,0.0072395477372167,0.0019239318875258,0.0121435191789638
ACACB,0.0212103847556804,0.0289313170445034,0.0047822956032444,0.0014283296555417,0.0547877899906472,0.0696391229731493,0.001490083968868,0.0039123508191024,0.0136353237089839,0.0051698695840922,0.0244153533813606,0.0024807611389417
ACAD10,0.0109237934054228,0.0264996579874024,0.0049529099692406,0.0289331553234597,0.1640641122746573,0.0135598110523869,0.003393620692935,0.0287544925462763,0.017618637207812,0.0410566582904291,0.0069152918900636,0.001677667601876
ACAD11,0.0105877253593107,0.0274978822736494,0.005362522991475,0.0005999872853216,0.0380430236634005,0.0072885970605688,0.0160005305434286,0.0213918127311065,0.0460403123757567,0.0166738587536123,0.0004530027131084,0.0053292661297389
ACAD8,0.0527972956384247,0.0346565259035254,0.0040121943347463,0.019628164961847,0.0792946123978849,0.0159365334976201,0.0161347977153611,0.0135143851965444,0.0061306573907881,0.011351822231972,0.0039667528444228,0.0223282793052369
ACAD9,0.02467305750915,0.0637644264300948,0.0035765437575977,0.0152547016125269,0.0822613082770011,0.0323722986914445,0.014122982603808,0.0349762000426639,0.0316770617851791,0.0254429836859817,0.0038340720366998,0.0008997386421816
ACADL,0.0004904602839637,0.0003821509525858,0.0078762640478728,0.0067743882843711,0.0019933287425393,0.0018616179022359,0.0100487153751157,0.0373376392663281,0.0117240307247994,0.0055981768669149,0.0034094973622259,0.0005404448228521
ACADM,0.159741104824909,0.0152058651103996,0.0069040154884727,0.0109058930126778,0.2489610612817265,0.0214011635068404,0.007122803551967,0.0259402235964352,0.0129103337564257,0.0121209501088865,0.0036916156749814,0.012773363540276
ACADS,0.0292042751855818,0.1022839444679077,0.0004606659773829,0.0003984124458923,0.1656658920901396,3.963267145093272e-06,0.0020632834678398,0.0019119345292957,0.0035686169728518,0.0214363290309133,0.0052367614807393,0.0089356156335021
ACADSB,0.0086781220081289,0.0240496140006979,0.0001982506491366,0.0009692490178783,0.0691333728959882,0.002744478966573,0.0028449815498041,0.0016886259692671,0.001262766334853,0.0073466085766572,0.000467020526979,0.0006880276539681
ACADVL,0.0491602585169092,0.0222973396442915,0.0111316963778715,0.0123611823968217,0.0870832822128683,0.0730986981436022,0.0064271574799338,0.0067452950919684,0.033796796131601,0.0115724468424183,0.008404910528045,0.0068541265482498
ACAP1,0.0527110316155389,0.0405709617058131,0.0232378203547082,0.0030679859433016,0.0105686826329752,0.02748154062494,0.0160608581292437,0.0159484190235723,0.0042943179833225,0.0102793900411811,0.0042788370122139,0.018214192044499
ACAP2,0.0585890676355162,0.0150962861939275,0.0040955543589274,0.0068165319494862,0.2164279759299355,0.0192643568185594,0.0043331364041547,0.0129257503382211,0.0463627915257049,0.0214917200556835,0.0040929086719739,0.0051895372067105
ACAP3,0.0209936057649296,0.0179767505128474,0.0113708053382077,0.0546801981971673,0.1283189069610645,0.0070422837172315,0.0089261024021264,0.0241000384605461,0.0389156782319373,0.0281913974780109,0.0075501323511917,0.0088526312591531
ACAT1,0.0132461672974614,0.0619695461908014,0.0035776434560637,0.0018177292764799,0.0553810218812038,0.0591573257575076,0.016910337883073,0.0314101666519201,0.0172389102604783,0.0300191640922231,0.0002419805160877,0.0124905143197428
ACAT2,0.0140472880126606,0.0218169402229747,0.0017905880335514,0.0166763706818484,0.1161737499950369,0.0164195135524361,0.0049835575964095,0.0015715086534266,0.0028955046289161,0.0174768632144034,0.0002492028655661,0.0057235092593236
ACBD4,0.0061414351274663,0.0118143414179163,0.0055761236358793,0.0411238297027061,0.038255949729941,0.0050410604322528,0.0055717372621799,0.0237775042261301,0.0210940391644115,0.0363144849380135,0.0178450639164558,0.0074147332985947
ACBD5,0.076764213647761,0.0176165032834643,0.0038279050248407,0.1423439958502811,0.2264685155616092,0.0245548616266135,0.0028538815040063,0.0174157396605155,0.0027508171359018,0.0071267403301192,0.0059801645538955,0.006153144975276
ACBD7,0.0029406201481166,0.0178720065846637,0.0005682672317288,1.5603358638494675e-05,0.0002689248445407,1.794261769251233e-05,8.817324102482525e-05,0.0048438538978588,0.0216006487581302,0.0064104204204991,0.000210605926631,0.0002347879522322
ACCS,0.048989242842076,0.0147389705253691,0.01087270197352,0.0047452294701889,0.0165193724557476,0.0073766090877708,0.0027151592628014,0.0250594424301591,0.0048575151986564,0.0126824356979717,0.0063082870945006,0.0026612793720044
ACD,0.029877271187506,0.0089887840930938,0.0023489328639831,0.0076095089524246,0.1033533715604554,0.0063880687771233,0.0146713178043484,0.0241310326159594,0.0119871948184202,0.0445357457681477,0.0159075956830783,0.0190001917111121
ACE,0.0173029230393184,0.0279343907471822,0.0065202697748312,0.0140897316088667,0.0251780684553135,0.0134512163489928,0.0031642403359432,0.0034564937315693,0.0061624335099451,0.0292063301032788,0.0174591756948699,0.0032914247899161
ACER3,0.0007701259777514,0.0153875243582789,0.0031639207697857,0.0028361493214644,0.0237848210141056,0.0023396960143957,0.0031792842652184,0.007848945626106,0.0122706351928792,0.0147010708059154,0.0003435420922435,0.0014569664437109
ACHE,0.0971723009645951,0.0292176137219325,0.0061092291815764,0.0048313886530038,0.1180510925233131,0.014073795031235,0.0049553174724016,0.0993479860074521,0.0115994746866283,0.027686735205921,0.0100558468672113,0.0146295379174608
ACIN1,0.0062771658728503,0.012631107437672,0.0024072407743634,0.0103395973526665,0.1946046080005138,0.0229091271587995,0.0072869872216102,0.0010374925752413,0.0111513005635348,0.0160607619583428,0.0022501057767652,0.0072627941587105
ACKR1,0.1289675326589957,0.0044522833353449,0.017396165064172,0.0200016327976664,0.1117898615586869,0.0674032625302259,0.0197774780829031,0.0014823416151059,0.0126468406739561,0.0212207450121775,0.006354916258659,0.0182404434311037
ACKR2,0.0151868671957831,0.0161805748778915,0.0047490766597615,0.0258503830493548,0.0732251410769813,0.0025226119385849,0.0008507811336844,0.0038058823547582,0.0018631316023733,0.0226686649510827,0.004156484068795,0.0015477089897137
ACKR3,0.0002646481232372,0.0053320730635937,0.0,0.0038550124617302,0.0062583098636238,0.0277777854598822,0.0010509833096573,0.0035346755470902,0.0002860397249836,0.0010053151051302,2.194194131940184e-06,0.00757789993231
ACKR4,0.0001235811699266,0.0,0.0,0.0292993767093122,0.4909246278060183,0.0199079371188367,0.0002856261834578,0.0092065590553721,0.0080468793725365,0.0135287400845252,0.0003962621735269,0.0
ACLY,0.0218576373784409,0.0288068584149512,0.0034169766842262,0.0315662177390744,0.338424359880644,0.0673520121786679,0.0095250705094168,0.0075975786603243,0.0670750955469388,0.0035676078793283,0.0016843690608625,0.0034453175473407
ACMSD,0.0,0.0,0.0,0.0070306682356243,0.0049718039679178,0.0933945931739921,0.0015655907495183,0.0,3.467865393196388e-06,0.0190830221514598,0.0,0.0003981625439069
ACN9,0.0139368881016728,0.0028898663617657,0.0005591561957975,0.0008775144918296,0.0161530222198665,0.0058991926997286,0.000749179708287,0.0042051011816222,0.001841467680647,0.0139376996217655,0.0020524496572725,0.0106341417523068
ACO1,0.0097726417985969,0.1714957074899913,0.0053152152958283,0.0008330334742915,0.0176805531120947,0.00014843100616,0.0035223101399824,0.0151033184598808,0.0077897460137275,0.0316939103968032,0.0001173136830834,0.0005828441819572
ACO2,0.0025522652900527,0.0381173863526919,0.0019662339937476,0.0047341144683562,0.0977808000963345,0.0032671260454904,0.0129143463509043,0.0163679934550382,0.0317386569325625,0.0194071896003745,0.0087981824033597,0.0014893990497922
ACOT1,0.0308813819292268,5.760502830494377e-06,0.0021381037809317,0.0004190841364984,0.0117884000205158,0.0005263035653845,5.4723552268252205e-05,0.0002869847213457,8.272955804730165e-05,0.0091504744900173,0.0066986827760256,0.0011358448916493
ACOT11,0.083895425682567,0.013211793977011,0.0056649944509059,0.0081935607343247,0.0036551859604488,0.0195798075955562,0.0021975809912431,0.0008557383967333,0.0160484617960608,0.002462397283479,0.0226393357565147,0.010158595868605
ACOT12,0.0291218089235581,0.0115787160279356,0.0036695347057023,0.0013596261618426,0.090252213965045,0.0019201891910026,0.0155714240718057,0.0053454734265162,0.0109598223944213,0.0380067833621471,0.0132129767272288,0.0017122579096826
ACOT13,0.000117583999674,0.0443694605526362,0.0144827606853968,0.0056689319907033,0.1529175803850807,0.0122949995406686,0.021218760667921,0.0241259998653281,0.0182908484213509,0.0036648466491025,0.0002643808476527,0.0023698566655575
ACOT2,0.1069358998533695,0.0079691094440577,0.0293466866583194,0.0289406695898825,0.0432608673559675,0.0163126840531153,0.0257795925534906,0.0110083944717215,0.0788876498873996,0.0001602920759557,0.0415909036097126,0.0273379744012257
ACOT7,0.0238840884107468,0.0064530497653828,0.0032407736908616,0.0054812130271862,0.1680742381268066,0.0006969884499678,0.0050283812896807,0.0164464239640779,0.0154576294455741,0.019962440424313,0.0037243210839089,0.0168614219450655
ACOT8,0.0324716624508304,0.0568069747725359,0.0025250808406153,0.0478054167136224,0.1833965471153546,0.0248362329293598,0.0113277762239324,0.0298728734909716,0.0734072008858559,0.0509463600696075,0.0019957730448504,0.0034634126050471
ACOT9,0.0233632203626137,0.0066347973804336,0.0171405013430893,0.0061209738915971,0.1547551831625729,0.0140333113730447,0.0100967061528979,0.0059308727724884,0.027222151455196,0.0296066960165532,0.0008986204500859,0.0035890965032116
ACOX1,0.0040285690656014,0.0629046506706708,0.003442381210856,0.0036959489747897,0.0361709585398999,0.007096548226817,0.0038880754612974,0.0094270731974303,0.0075889570820837,0.0051646326323985,0.0053701578401868,0.0008484250328099
ACOX2,0.0099385867542842,0.0163780286470129,0.0063460739572108,0.0100645864132182,0.1073381023450406,0.0272590775617043,0.0049678870049315,0.0094878352595586,0.0232851124739454,0.0276161628336256,0.0084512305479182,0.0050023346188178
ACOX3,0.0067885843819779,0.0025134331641514,0.0079470999534521,0.010364641175823,0.1438348165072857,0.0291327134935148,0.0030588672548088,0.0098188853139691,0.0102830962907388,0.0061382716306295,0.0039115456740933,0.0012884172197138
ACOXL,0.0023998210994669,0.0025684895793887,0.0121720237703911,0.0818237479198554,0.0024975103594408,0.0015770484453542,0.0189435601158559,0.0133682386300926,0.0463709505300231,0.0492553469162561,0.0013031043125733,0.0007270404928646
ACP1,0.0282623499187623,0.0322381260553309,0.0022577910067505,0.012283821368967,0.068128722500588,0.0090702143514871,0.0052474571168605,0.023425458067081,0.0173259156493638,0.0139377715769675,0.0029674352873064,0.0029874539657378
ACP2,0.00370180976369,0.0458627311498789,0.0007721078813986,0.0306143695878607,0.2387083955453196,0.003796494499885,0.0095732814656538,0.0123986413250296,0.0017677310898685,0.0463019070718705,0.0004468583655962,0.0022855176983214
ACP5,0.0347526560846395,0.0530179779025102,0.0051340706888435,0.0201570127210795,0.0115396973279679,0.1338878412384775,0.0121891582165633,0.0486379215624534,0.0107266128294473,0.0229705305897376,0.0019645900204403,0.0425056832660861
ACP6,0.0081898883206564,0.0133839800804607,0.0027405818577399,0.008934732616724,0.1843968319044695,0.00903965606073,0.0281704081268504,0.0093133587233874,0.0016742485943786,0.015891887234127,0.0027280540591317,0.0029595813224646
ACPP,0.0206587284761012,0.0319621101941813,0.0152664421792203,0.0038601003363348,0.0327661070353443,0.0263438139977533,0.0020489119357732,0.0135152393863205,0.0185455839145816,0.0032708622080169,0.0168959668516903,0.0010399998718766
ACR,0.0195031135203062,0.0044732666727764,0.0100483803459689,0.0216908683027798,0.0450103844835866,0.0067900166147532,0.019900624181572,0.0095065033288398,0.0045988432292565,0.0160867354168033,0.0026726721001316,0.0122603395562796
ACRBP,0.0400300824863754,0.0097245836042994,0.0122059005431249,0.0319592217204925,0.1561513469707727,0.0220455867554046,0.0023609052932983,0.0277892820273423,0.0792784272721922,0.0208640517777459,0.0104468268147031,0.0089220523464364
